username,userid,profile_location,created_at,text,retweet_count,source,coordinates
OrangeU Going?,818504182843981824,"New York, NY",2023-01-22 02:00:08,"Learn from @JacquieSimone, #Policy Director at Coalition for the #Homeless about why so many New Yorkers are strugg… https://t.co/i8ZlNe98Af",0,OrangeU Going?,
Homeless_greek,2316308878,"New York, USA",2023-01-22 01:43:56,@DRonESPN @RothenbergESPN Game over,0,Twitter for iPhone,
jimmy ayala,39264668,New York,2023-01-22 01:34:33,@RBReich If the United States government is going to be giving money away to other countries instead of helping our… https://t.co/pyU8a1dyqI,0,Twitter for Android,
Josiah Haken,210254875,NJ/NYC,2023-01-22 01:31:55,"Right? I mean, if they could get 30,000 homeless New Yorkers housed, there would be more room for migrants. Seems l… https://t.co/r4rTd8qnZq",1,Twitter for iPhone,
Juan Pablo Palacio,423176278,"Jersey City, NJ",2023-01-22 01:12:12,@ClownWorld_ She wanna be homeless?,0,Twitter for iPhone,
Jin Kim 김진영,940770605187698689,"New York, NY",2023-01-22 01:12:06,@cassius_gregory @Bellend_Bob @xaustenxz @TheMarieOakes Lol yeah I suppose. Homeless ppl sleeping out in the street… https://t.co/zwoXJvUApk,0,Twitter for iPhone,
michael,17718804, New York,2023-01-22 01:08:55,"The biggest money Launderer on planet. If he enjoys being a gay porn actor , that’s his business.  Duping the west… https://t.co/Q4Rodcwu4e",1,Twitter for Android,
Tony Borelli,34782268,Jersey City,2023-01-22 01:04:26,"@presinzano4hob1 @bikejc @bikeweehawken @CitiBikeNYC Yup. Prisons, homeless “sweeps,” oil drilling, expanding the T… https://t.co/WoYfbqGdyX",0,Twitter for iPhone,
Homeless New Yorker,1270494886559731720,New York City,2023-01-22 01:03:53,@UnsafeStreetsUS @No1RDunn @UCLA_Grad @MayorOfLA @NormanSiegel @NYCLU @MaryBrosnahan @NYHomeless For an example of… https://t.co/auVJ6IHL1W,0,Twitter for Android,
"Carbunkle Trumpet, Esq",33912658,"Manhattan, NY",2023-01-22 01:02:57,@NYCMayor @Giants You really should be here addressing the homeless that have camped on the subways.,0,Twitter for iPhone,
Homeless New Yorker,1270494886559731720,New York City,2023-01-22 00:59:50,@UnsafeStreetsUS @No1RDunn @UCLA_Grad @MayorOfLA @NormanSiegel @NYCLU @MaryBrosnahan @NYHomeless Laws aren't always… https://t.co/GjXXi9kC3J,0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-22 00:52:22,"@UnsafeStreetsUS @No1RDunn @UCLA_Grad @MayorOfLA In 1999, NYC #MayorGiuliani said the homeless have no right to liv… https://t.co/uA5tPdItyf",0,Twitter for Android,
Yenn Euros,1610803885270073344,"New York, USA",2023-01-22 00:46:08,@Wrekonize 💯 imagine being homeless with children ….. sheesh,0,Twitter for iPhone,
Homeless New Yorker,1270494886559731720,New York City,2023-01-22 00:43:33,"@No1RDunn @UnsafeStreetsUS @UCLA_Grad @MayorOfLA @TraciParkforLA A very eloquent answer, especially for those who t… https://t.co/kpt26sutzF",0,Twitter for Android,
Peter Moskos,412429578,"New York, NY",2023-01-22 00:35:00,"When the state fails.
Neighbors were familiar with the woman and had heard her scream at night. “She needs help.""… https://t.co/uERCOGBKhx",1,Twitter Web App,
Casey Golden,176288383,"New York, NY",2023-01-22 00:33:28,"The homeless teen who created Louis Vuitton, started his journey in 1835. Struggling as a child on the streets of P… https://t.co/TpufOu81P3",1,Twitter for iPhone,
Luxlock,720001622189948928,"New York, NY",2023-01-22 00:26:34,"The homeless teen who created Louis Vuitton, started his journey in 1835. Struggling as a child on the streets of P… https://t.co/NHmCesgPFT",1,Twitter for iPhone,
Homeless_greek,2316308878,"New York, USA",2023-01-22 00:10:55,@DogLovers03 Why so serious,0,Twitter for iPhone,
NYCT Subway,66379182,New York City,2023-01-22 00:10:25,"@SamAntar Hi Sam, we escalated the previous report a few hours ago to NYC Dept of Homeless Svcs. We'll get this esc… https://t.co/bxyzvUvcU9",1,Verint Messaging,
Sam E. Antar,17893558,"New York, NY",2023-01-22 00:09:24,I end my evening where it started. A couple of hours ago I tweeted about a “mini homeless shelter” on the 6 train s… https://t.co/wNqCShrEtN,1,Twitter for iPhone,
dean,1520071412337229827,"New York, USA",2023-01-22 00:03:24,@ClutchLikeRomo Homeless man’s Tavon Austin,0,Twitter for iPhone,
JAY TORIN🌑🌒🌓🌔🌕🌖🌗🌘🌑,1609989462515224579,"New York, USA",2023-01-22 00:02:58,"@BugdenSteven Has anyone notice that the GOP keep getting more and more extreme. 
Why are they trying to starve peo… https://t.co/SiUn6Nrq6p",0,Twitter for Android,
JQ LLC,1392942973499936768,Queens,2023-01-21 23:58:10,She was transferred to a real women's shelter and found residents still wearing hospital gowns. Which sounds like t… https://t.co/nouuvvjfq1,0,Twitter Web App,
JQ LLC,1392942973499936768,Queens,2023-01-21 23:58:09,It gets a lot worse. The homeless shelters she went to run by Help USA is partially owned by Andrew Cuomo's sister… https://t.co/tJXLC2rGdi,0,Twitter Web App,
S ̿̿̿̿̿̿(ಠ@ಠ) ̿̿̿̿̿̿M,1595263453215817728,"New York, New York ",2023-01-21 23:42:44,Downtown Seattle sees stores close as homeless deaths soar | It’s sad to see my former stomping ground descend into… https://t.co/nHrXqExgVW,0,Twitter for iPhone,
Steven Sanzone,1539589120611287043,"Brooklyn, NY",2023-01-21 23:40:10,@POTUS Help the homeless in this country,0,Twitter for Android,
Steven Sanzone,1539589120611287043,"Brooklyn, NY",2023-01-21 23:39:52,@POTUS Help the homeless in this country,0,Twitter for Android,
NYT Metro,15222806,New York City,2023-01-21 23:30:02,"With New York City at “its breaking point,” Mayor Eric Adams announced on Saturday that the city would open a new e… https://t.co/MfZeUwDRWJ",0,SocialFlow,
Homeless New Yorker,1270494886559731720,New York City,2023-01-21 23:25:56,"@UnsafeStreetsUS @No1RDunn @UCLA_Grad @MayorOfLA @TraciParkforLA An example of a ""general breakdown of law and orde… https://t.co/iOagEniIDC",1,Twitter for Android,
TC resides in Florida Big Mets Fan Go Joe B!,943530227350765568,Brooklyn,2023-01-21 23:24:57,@JustAMomNamedMM It’s true More common then you know Have friend who is homeless Her children who were raised by he… https://t.co/4goiRyGihK,0,Twitter Web App,
Law & Crime,4068337756,"Manhattan, NY",2023-01-21 23:23:32,"Homeless Woman Indicted in the New Year’s Eve Knife Slayings of Couple in Florida Retirement Home
https://t.co/3pupxW0Off",3,Twitter Web App,
MichaelDoyleMichaelDoyle,320920718,"New York, NY",2023-01-21 23:22:19,"@verymoisturized You get the homeless in there screaming and causing scenes for no reason, I’ve seen many fights. B… https://t.co/hFdvC6ooyG",0,Twitter for iPhone,
Homeless New Yorker,1270494886559731720,New York City,2023-01-21 23:22:00,"@UnsafeStreetsUS @No1RDunn @UCLA_Grad @MayorOfLA @TraciParkforLA Homework. This is a Program of No, each point deny… https://t.co/K8LqL0qdws",0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-21 23:18:55,@UnsafeStreetsUS @No1RDunn @UCLA_Grad @MayorOfLA And how much time have you spent reading about the impact LA has o… https://t.co/ar7AsncW1i,0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-21 23:14:39,@UnsafeStreetsUS @No1RDunn @UCLA_Grad @MayorOfLA Is that all there is? I have a long list of questions that often s… https://t.co/wMCeR4fd8G,1,Twitter for Android,
"Beverly Perez,",1602465570913484800,"New York, USA",2023-01-21 23:14:15,@KarensGoneWld Honestly she might be homeless.,0,Twitter for Android,
CatLady12,1422827797454729216,"Manhattan, NY",2023-01-21 23:13:45,Most homeless people have mental illness. All mentally ill people were kicked out of the sanitariums in the late 19… https://t.co/vlqrJSsGtQ,17,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-21 23:02:33,@UnsafeStreetsUS @No1RDunn @UCLA_Grad @MayorOfLA Rita: nobody refuses housing (except someone with walking impairme… https://t.co/1jw7nAPLZf,0,Twitter for Android,
Adolf Walter Jr.,30839059,NYC,2023-01-21 22:58:37,Downtown Seattle sees stores close as homeless deaths soar https://t.co/4nFPr4w0bS,0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-21 22:58:08,"@MayorOfLA A human being died, one of 3 in Sherman Oaks recently, 5 die a day in Los Angeles, and Fox LA runs a sto… https://t.co/HMX1gfActy",0,Twitter for Android,
Ck1md,1510377643115438091,"New York, USA",2023-01-21 22:57:45,"@mmpadellan @Jim_Jordan Source: 
https://t.co/hfuPKMEcYA",1,Twitter for iPhone,
Karin Bellantoni,157749914,"New York, USA",2023-01-21 22:46:17,"It's an amazing opportunity, indeed. https://t.co/G2m45DC2MU #goodnews #positivenews #actsofkindness https://t.co/rqqxxQK4s8",0,Buffer,
The Legal Aid Society,802913449,New York City,2023-01-21 22:44:51,"Instead of wasting more taxpayer dollars on HERRCs and jeopardizing the safety of migrants in need of relief, the C… https://t.co/Kkz4Ckhhxf",5,Twitter for iPhone,
Great Caesar's Ghost,1112447098681806848,"New York, USA",2023-01-21 22:38:37,@seanhelaosouse The Bay Area is one of the last bastions of civilization (except for the a hole) who hosed down tha… https://t.co/6iwrMfZSPg,0,Twitter for Android,
Park Slope Pile,4627742963,"Park Slope, Brooklyn",2023-01-21 22:17:27,@NikolasKozloff And like her Marxist mentor and speed camera ticket clown @bradlander  @ShahanaFromBK will do nothi… https://t.co/InXHOrQrPH,1,Twitter for iPad,
General Ty 👑👑❤️❤️,182467615,"New York, USA",2023-01-21 22:17:19,Socks tee shirts water bottles sometimes mealtickets...4 the homeless... simple acts of kindness,0,Twitter for Android,
Sue Bailey,1261707766420443136,"Manhattan, NY",2023-01-21 22:16:15,@gofundme So you’re still not going to make Santos pay back the money her got by fraud for the homeless vet’s dog (… https://t.co/EQ92bpbfw8,0,Twitter for iPhone,
sam,23542279,new york,2023-01-21 22:16:04,"the big push we’ve been seeing to put more cops on the subway is about making people FEEL safe, the cops aren’t act… https://t.co/xEYb5Xp6Ds",1,Twitter for iPhone,
Andi 🇦🇱🇺🇦,1374052664,NYC,2023-01-21 22:08:29,there should be yelp for homeless people so you can leave good ratings for the nice ones,1,Twitter for iPhone,
Benjamin בִּנְיָמִין,993891424956534788,Brooklyn,2023-01-21 22:06:17,@maxwellcyoung If it was yours I would've kept the $ to donate it. You work for a pig admin that brutalizes the hom… https://t.co/MBnfkVPKyQ,0,Twitter Web App,
Democracy Not Plutocracy 🌊 🌊 🌊,17486154,NYC,2023-01-21 22:04:59,@tomaskenn @The1wiggin They are going to have a big homeless problem in short order.,2,Twitter for iPhone,
Vapor Weyve,852640557528735744,"New York, USA",2023-01-21 21:54:13,though I guess becoming homeless twice during the week of Chanukah during the unvaccinated part of the pandemic bec… https://t.co/VCcBsAVk1T,0,Twitter Web App,
Yenn Euros,1610803885270073344,"New York, USA",2023-01-21 21:52:36,I really feel like how #kanyewest …. Just the homeless version 💯,0,Twitter for iPhone,
West Side Community Organization,1295458281381601281,"Upper West Side, Manhattan",2023-01-21 21:47:20,Ummm yep.  Hello nyc- we already know this. 4 walls is not treatment.  Homeless industrial complex knows this as we… https://t.co/8Zfe50eL5h,1,Twitter for iPhone,
The Daily Beast,16012783,"New York, NY",2023-01-21 21:40:07,"“He showed up at work the other day dressed like John Fetterman. Kind of a homeless vibe, he was wearing a hoodie w… https://t.co/lbDBy49Cv0",4,SocialFlow,
Ayana Harry Dudley,100349032,NYC,2023-01-21 21:19:07,NEW: NYC will open the newest migrant relief center for asylum seekers at the Brooklyn Cruise Terminal. The just an… https://t.co/cNDX2rrNLN,2,Twitter Web App,
Michael Miller,1569848755893018626,"New York, USA",2023-01-21 21:14:52,Just saw a kid holding up a cardboard sign on the of the road. MF’s really training to be homeless. #floridacore,0,Twitter for iPhone,
Sam E. Antar,17893558,"New York, NY",2023-01-21 21:14:22,New mini homeless shelter on 6 train station at 28th street and Park Ave South. An empty booze bottle is in the buc… https://t.co/3ZbvoOSdFz,2,Twitter for iPhone,
Austin Frost,1612586692807909377,"New York, USA",2023-01-21 21:07:02,@elonmusk @ScottAdamsSays Same my hear has been off ever sense my second Mederna shot needed it to keep my job in N… https://t.co/y3NDrAoNJj,0,Twitter for Android,
SBV AL,53586319,"Bronx, NY",2023-01-21 21:03:52,"😂 Starting To Think Fashion Just A Way To Get People To Look Homeless , Or Like Construction Workers https://t.co/32axP6bGSo",0,Twitter for iPhone,
New York City 311,37683414,New York City,2023-01-21 21:00:38,".@NYCDHS’s Code Blue is in effect until tomorrow, Sunday, January 22 at 8:00 AM. If you see a homeless person outsi… https://t.co/Mbpayq3iqK",6,Hootsuite Inc.,
Shaq 😘,231371386,"Brooklyn, NY",2023-01-21 20:55:25,"@VP 
@SenSchumer 
@ReElectNydia 
@NydiaVelazquez 
@RepMaxineWaters 
@GovMurphy 
@NYSComptroller 
@CoryBooker… https://t.co/sLtz66sIKO",0,Twitter for iPhone,
Ant McQueen,3405634305,"New York, USA",2023-01-21 20:49:06,@boxing_bird81 Let’s say you were homeless and on medication. To weapon something like that against someone is just… https://t.co/PtYyYku8Qk,0,Twitter for iPhone,
𝘫𝘦𝘳𝘦𝘮𝘺 𝘭.,427878481,New York City,2023-01-21 20:44:43,"@MollyJongFast @AdamKinzinger And it’s so damn amusing and fun to watch. In less than a month: fake resume, mom dyi… https://t.co/i1U6xaVFnC",0,Twitter for iPhone,
Joe Giannotti,152117099,"New York, USA",2023-01-21 20:41:05,"@TianneAlbrow @FreedomForMD @calmasabomb2 @healthbyjames @TianneAlbrow Also, I’m not married and do not have childr… https://t.co/PMvZCp5Jmg",0,Twitter for iPhone,
TheSiz,1543518986767400962,Bronx,2023-01-21 20:20:55,"@808Trucker @DailyLoud OK, you start.

You give a very large percentage of your entire worth to homeless shelters or some shit.",0,Twitter Web App,
NyMetsFan,942177167257034752,"Brooklyn, NY",2023-01-21 20:20:03,"Elections have consequences. 

Downtown Seattle sees stores close as homeless deaths soar https://t.co/u5uwQ7gGcw v… https://t.co/GCpYeziHrA",0,Twitter for Android,
Prophetess Joszann Esther,537368566,New York City,2023-01-21 20:14:54,"I’m homeless, I worked. No one paid me. They paid their workers for the last two years. No one gave me a cent to pay a bill. #Wicked",0,Twitter for iPhone,
Ronin Samurai,1491536522599972864,"Manhattan, NY",2023-01-21 19:55:53,@toastedfuckup @joe31183 @ImSpeaking13 What kind of argument is that? YouTubers give people money? What does that h… https://t.co/yuvfZgNRjU,0,Twitter for iPhone,
Lard Byron,1967827110,"New York, USA",2023-01-21 19:55:31,@CNN Just pay the fucking homeless people already.,0,Twitter Web App,
Bronxbombersfanpage,1308597708811366401,"Bronx, NY",2023-01-21 19:52:15,@NY_sportsfan17 @UzikilI @jamesfowla @Yankees @Giants Buddy the only thing people care about in NYC is LGBTQ+ and s… https://t.co/dx6jR1ffNl,0,Twitter for iPhone,
Mickey Z.,1486458039779696643,NYC,2023-01-21 19:48:12,#BeKind #Homeless #artists #artistsontwitter #artistsupport #postwoke #mickeyz #podcast #intellectualselfdefense… https://t.co/o4C2JqXjvJ,0,Twitter Web App,
Carl Quance,1603899607288774658,"New York, USA",2023-01-21 19:44:16,That’s rich… as the Biden policies have caused an astronomical explosion of homelessness and panhandling across Ame… https://t.co/L8wA7ygDeM,0,Twitter for iPhone,
She Scream Papii,55066909,Bronx NY,2023-01-21 19:40:21,@KayEvan52393745 @ReeshaHasha I would buy furniture for my new apartment I soon move into after being homeless for the last year,0,Twitter for iPhone,
JQ LLC,1392942973499936768,Queens,2023-01-21 19:36:23,@criticalurban These people would be homeless yelling at random commuters on the streets and subways if not for privilege and social media.,1,Twitter Web App,
Gossip Girl ➐,1357903779249721345,"New York, NY",2023-01-21 19:35:27,@Jim_Jordan is it really though? when you ignore the dying children? when you ignore giving aid to the homeless but… https://t.co/a8Ce3Bpnln,0,Twitter for iPhone,
Homeless New Yorker,1270494886559731720,New York City,2023-01-21 19:35:23,"""The only humane thing to do is get [the homeless] treatment now"". Baloney. The only humane thing to do is get them… https://t.co/R9kUFTla9R",10,Twitter for Android,
